country,countryname,sentence_id,text,date,party,partyname,text_id
53,Ireland,164,Tenants could not be evicted if they were not wrecking a flat.,202411,53231,People Before Profit,53231_202411_164
53,Ireland,165,This way there would be no incentive on landlords to use the many loopholes FG and FG have created to get rid of some tenants and charge higher rents to others.,202411,53231,People Before Profit,53231_202411_165
53,Ireland,166,We would reduce rents if the rent consumes more than 25% of their income.,202411,53231,People Before Profit,53231_202411_166
53,Ireland,167,See our Rent Reduction Bill 2023 here https://www.pbp.ie/cut-the-rents-supportthe-people-before-profit-bill/,202411,53231,People Before Profit,53231_202411_167
53,Ireland,168,TACKLE THE COST OF LIVING CRISIS,202411,53231,People Before Profit,53231_202411_168
53,Ireland,169,Prices here are 42% above the EU average and we are only second to Denmark.,202411,53231,People Before Profit,53231_202411_169
53,Ireland,170,Ireland has the most expensive electricity in the EU and electricity prices have almost tripled in the last 12 years.,202411,53231,People Before Profit,53231_202411_170
53,Ireland,171,One estimate says households could be worse off by €8000 a year now compared to 2021.,202411,53231,People Before Profit,53231_202411_171
53,Ireland,172,"In 2024, a shocking 41% of parents have said they had to skip meals or reduce portion sizes so that their children would have enough to eat.",202411,53231,People Before Profit,53231_202411_172
53,Ireland,173,A quarter of parents say they have to borrow money to feed their children and 12% are using food banks.,202411,53231,People Before Profit,53231_202411_173
53,Ireland,174,Many households struggle due to low pay or poverty.,202411,53231,People Before Profit,53231_202411_174
53,Ireland,175,"In 2023, the Minimum Disposable Income Required to Avoid Poverty was €318 for an adult.",202411,53231,People Before Profit,53231_202411_175
53,Ireland,176,Most benefits were €232 a week.,202411,53231,People Before Profit,53231_202411_176
53,Ireland,177,The €12 provided for in Budget 2025 will not lift people out of poverty.,202411,53231,People Before Profit,53231_202411_177
53,Ireland,178,The government’s response is once off payments but this will not tackle the cost of living crisis.,202411,53231,People Before Profit,53231_202411_178
53,Ireland,179,"To really tackle the cost of living crisis, we need to boost the incomes of the many and control prices.",202411,53231,People Before Profit,53231_202411_179
53,Ireland,180,"Despite Simon Harris’s message that you never had it so good, many are living on poverty wages.",202411,53231,People Before Profit,53231_202411_180
53,Ireland,181,Poverty and Low Pay,202411,53231,People Before Profit,53231_202411_181
53,Ireland,182,One in five workers are low paid;,202411,53231,People Before Profit,53231_202411_182
53,Ireland,183,The current minimum wage provides for only 77% of weekly expenditure needs for a single worker;,202411,53231,People Before Profit,53231_202411_183
53,Ireland,184,"Almost 600,000 people are living in poverty: 11% of the population;",202411,53231,People Before Profit,53231_202411_184
53,Ireland,185,19% are in poverty when housing costs are accounted for;,202411,53231,People Before Profit,53231_202411_185
53,Ireland,186,Nearly 1 million people are suffering enforced deprivation;,202411,53231,People Before Profit,53231_202411_186
53,Ireland,187,"Over 250,000 children in Ireland are living in enforced deprivation;",202411,53231,People Before Profit,53231_202411_187
53,Ireland,188,Almost half of those with a disability are living in enforced deprivation and have the highest risk of poverty.,202411,53231,People Before Profit,53231_202411_188
53,Ireland,189,20% of older people are living in enforced deprivation;,202411,53231,People Before Profit,53231_202411_189
53,Ireland,190,Almost a third of household are in energy poverty.,202411,53231,People Before Profit,53231_202411_190
53,Ireland,191,Here is how we will boost the incomes of the many:,202411,53231,People Before Profit,53231_202411_191
53,Ireland,192,"1) Abolish the USC for workers earning less than €100,000.",202411,53231,People Before Profit,53231_202411_192
53,Ireland,193,Use the Multi-Millionaires’ Tax to pay for it;,202411,53231,People Before Profit,53231_202411_193
53,Ireland,194,2) Introduce a Living Wage of at least €15 an hour for all;,202411,53231,People Before Profit,53231_202411_194
53,Ireland,195,3) Introduce refundable tax credits for the lower paid;,202411,53231,People Before Profit,53231_202411_195
53,Ireland,196,4) End poverty rates for Pensions and Social Protection Payments: Raise them immediately to €300 per week with an additional €50 Cost of Disability payment for those on disability payments;,202411,53231,People Before Profit,53231_202411_196
53,Ireland,197,5) End discriminatory rates of Jobseekers Allowance for those under 24;,202411,53231,People Before Profit,53231_202411_197
53,Ireland,198,6) Link pensions and benefits to average earnings in Budget 2026;,202411,53231,People Before Profit,53231_202411_198
53,Ireland,199,7) Immediately increase the Qualified Child Allowance by €12 for under 12s & €30 for over 12s;,202411,53231,People Before Profit,53231_202411_199
53,Ireland,200,8) Extend eligibility for the Fuel Allowance to all pensioners and to all in receipt of the Working Family Payment and Carers Allowance.,202411,53231,People Before Profit,53231_202411_200
53,Ireland,201,Abolish the waiting period of a year for Fuel Allowance for those on Job Seekers Allowance and immediately increase Fuel Allowance by €20 per week for current and proposed new recipients;,202411,53231,People Before Profit,53231_202411_201
53,Ireland,202,9) Legislate for mandatory union recognition and reform of the 1990 Industrial Relations Act to allow workers to advance wage claims effectively.,202411,53231,People Before Profit,53231_202411_202
53,Ireland,203,Here is how we can Control Prices and Costs,202411,53231,People Before Profit,53231_202411_203
53,Ireland,204,1) Cap essential food prices & cut electricity bills by returning ESB to a not for profit mandate and cap energy prices;,202411,53231,People Before Profit,53231_202411_204
53,Ireland,205,2) Cap mortgage interest rates to 3%;,202411,53231,People Before Profit,53231_202411_205
53,Ireland,206,3) Abolish the Household Property Tax: replace it with a Non-Principal Private Residence Tax;,202411,53231,People Before Profit,53231_202411_206
53,Ireland,207,4) Abolish the Carbon Tax: Put a levy on the big polluters instead;,202411,53231,People Before Profit,53231_202411_207
53,Ireland,208,5) Abolish charges for Waste Collection and bring it back under Council control;,202411,53231,People Before Profit,53231_202411_208
53,Ireland,209,Making a Difference: Fighting for Price Controls,202411,53231,People Before Profit,53231_202411_209
53,Ireland,210,In the last Dáil People Before Profit introduced a number of bills to control the price of food and energy.,202411,53231,People Before Profit,53231_202411_210
53,Ireland,211,Existing powers available to the Government under the Consumer Protection Act 2007 allow it to introduce price controls.,202411,53231,People Before Profit,53231_202411_211
53,Ireland,212,We sought:,202411,53231,People Before Profit,53231_202411_212
53,Ireland,213,1) To establish a Grocery Price Commission to set maximum prices for essential foodstuffs.,202411,53231,People Before Profit,53231_202411_213
53,Ireland,214,2) To cap petrol and diesel prices including scrapping the carbon tax and reversing excise duty hikes.,202411,53231,People Before Profit,53231_202411_214
53,Ireland,215,3) To cap gas and electricity prices to pre-crisis levels; Electricity at 25c per kilowatt hour and Natural Gas at 8c per kilowatt hour; kerosene or home heating oil at €1 a litre.,202411,53231,People Before Profit,53231_202411_215
53,Ireland,216,We also sought to cap mortgage interest rates at 3% - using the existing power of the government to direct the Central Bank to direct banks to do this.,202411,53231,People Before Profit,53231_202411_216
53,Ireland,217,The government opposes these measures.,202411,53231,People Before Profit,53231_202411_217
53,Ireland,218,TAX JUSTICE: SHIFT THE BURDEN TO THE WEALTHY,202411,53231,People Before Profit,53231_202411_218
53,Ireland,219,"The resources exist in our country to address the Cost of Living Crisis, fund public services and give working people a break.",202411,53231,People Before Profit,53231_202411_219
53,Ireland,220,The problem is FFFG have no interest in using the wealth to benefit the many.,202411,53231,People Before Profit,53231_202411_220
53,Ireland,221,Indeed they spent millions trying to give over €13 billion that is owed to the Irish people to Apple’s shareholders.,202411,53231,People Before Profit,53231_202411_221
53,Ireland,222,This shows whose side they’re on.,202411,53231,People Before Profit,53231_202411_222
